num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
1024,1024,8589934592,type1,0,97.891633
1024,1024,8589934592,type1,1,101.386599
1024,1024,8589934592,type1,2,100.272284
1024,1024,8589934592,type1,3,98.324495
1024,1024,8589934592,type1,4,98.532667
1024,1024,8589934592,type1,5,110.020316
1024,1024,8589934592,type1,6,95.463910
1024,1024,8589934592,type1,7,99.319685
1024,1024,8589934592,type1,8,103.406895
1024,1024,8589934592,type1,9,99.612193
1024,1024,8589934592,type2,0,60.672223
1024,1024,8589934592,type2,1,59.533993
1024,1024,8589934592,type2,2,61.572699
1024,1024,8589934592,type2,3,59.351370
1024,1024,8589934592,type2,4,58.297265
1024,1024,8589934592,type2,5,61.017086
1024,1024,8589934592,type2,6,57.984602
1024,1024,8589934592,type2,7,60.153786
1024,1024,8589934592,type2,8,58.568041
1024,1024,8589934592,type2,9,63.633799
