                      ranks  Wall tot
=====================================
mainTimer...........     16     7.584

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........     16     7.584     7.584     7.584
particlesCreation...     16         0         0         0
dumpData............     16   0.07466   0.06584   0.07039
kick................     16 0.0007072 0.0005142 0.0006155
drift...............     16 6.816e-05 4.896e-05 5.831e-05
initializeShapeFunc.     16         0         0         0
findInternal........     16         0         0         0
findPeriodic........     16         0         0         0
NativeNUFFT::init...     16         0         0         0
particleBC..........     16 0.0001488 8.326e-05 0.0001195
updateParticle......     16    0.1419    0.1357    0.1395
locateParticles.....     16   0.07272   0.06731    0.0701
sendPreprocess......     16  0.007441  0.001989  0.004691
particleSend........     16  0.008874  0.008047  0.008437
particleRecv........     16 0.0004463 0.0002443 0.0003072
particleDestroy.....     16   0.05064   0.04196   0.04602
ScatterPIFNUFFT.....     16     1.944     1.914      1.93
NativeNUFFT1........     16     1.927     1.897     1.913
scatterTimerNUFFT1..     16    0.3856    0.3772    0.3816
binSort.............     16    0.3297    0.3103    0.3199
binComputeKeys......     16   0.03222   0.02973   0.03102
binSortByKey........     16    0.2827    0.2656    0.2742
binComputeOffsets...     16   0.01526   0.01382   0.01455
FFTNUFFT1...........     16      1.54     1.507     1.524
TwiddleAdd..........     16 0.0007068 0.0004772 0.0005745
subFFTs.............     16     1.538     1.506     1.523
deconvolutionNUFFT1.     16  0.007688  0.007488  0.007589
GatherPIFNUFFT......     16      5.42     5.387     5.402
NativeNUFFT2........     16     5.409     5.375     5.391
PrecorrectionNUFFT2.     16   0.07616   0.07011   0.07328
FFTNUFFT2...........     16     4.589     4.524     4.552
subIFFTs............     16     4.575     4.511     4.539
StridedWrite........     16  0.002218  0.001635  0.001885
GatherNUFFT2........     16    0.4475    0.3616    0.4027
