num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
256,512,1073741824,type1,0,224.290834
256,512,1073741824,type1,1,240.844882
256,512,1073741824,type1,2,212.201026
256,512,1073741824,type1,3,205.726524
256,512,1073741824,type1,4,209.261620
256,512,1073741824,type1,5,209.819615
256,512,1073741824,type1,6,205.492311
256,512,1073741824,type1,7,200.372661
256,512,1073741824,type1,8,205.892716
256,512,1073741824,type1,9,205.666838
256,512,1073741824,type2,0,169.148773
256,512,1073741824,type2,1,167.100709
256,512,1073741824,type2,2,178.049558
256,512,1073741824,type2,3,173.620475
256,512,1073741824,type2,4,169.424537
256,512,1073741824,type2,5,169.579932
256,512,1073741824,type2,6,171.833598
256,512,1073741824,type2,7,177.738627
256,512,1073741824,type2,8,171.391193
256,512,1073741824,type2,9,173.683166
