                      ranks  Wall tot
=====================================
mainTimer...........    256     17.79

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    256     17.79     17.79     17.79
particlesCreation...    256         0         0         0
dumpData............    256    0.6932   0.04604    0.4012
kick................    256   0.02999   0.02239   0.02582
drift...............    256   0.01491   0.01089    0.0126
particleBC..........    256   0.04222   0.03265   0.03712
initializeShapeFunc.    256         0         0         0
findInternal........    256         0         0         0
findPeriodic........    256         0         0         0
NativeNUFFT::init...    256         0         0         0
updateParticle......    256    0.2651    0.2359    0.2483
locateParticles.....    256   0.07114   0.05099   0.05793
sendPreprocess......    256   0.03831  0.001984     0.024
particleSend........    256   0.03084   0.01802    0.0246
particleRecv........    256 0.0006754 0.0003064 0.0003742
particleDestroy.....    256    0.1409    0.1013    0.1154
ScatterPIFNUFFT.....    256     3.174     2.922     3.028
NativeNUFFT1........    256     3.139     2.885     2.991
scatterTimerNUFFT1..    256    0.7105    0.6746    0.6917
binSort.............    256   0.09344   0.07239   0.08246
binComputeKeys......    256  0.007339  0.005365  0.006307
binSortByKey........    256    0.0843   0.06541   0.07435
binComputeOffsets...    256  0.002167  0.001585  0.001777
FFTNUFFT1...........    256     2.441     2.194     2.295
deconvolutionNUFFT1.    256  0.006345  0.003518  0.003938
GatherPIFNUFFT......    256     14.37     13.66     14.02
NativeNUFFT2........    256     14.24     13.55      13.9
PrecorrectionNUFFT2.    256   0.02711   0.01881   0.02023
FFTNUFFT2...........    256     7.104     5.737     6.523
GatherNUFFT2........    256     8.403     6.519     7.354
