                      ranks  Wall tot
=====================================
mainTimer...........   1024     4.389

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024     4.389     4.389     4.389
particlesCreation...   1024         0         0         0
dumpData............   1024   0.08277   0.05343   0.06824
kick................   1024 0.0002631  0.000102 0.0001739
drift...............   1024 8.256e-05 4.307e-05 6.068e-05
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
particleBC..........   1024 0.0001709 8.157e-05 0.0001231
updateParticle......   1024     1.027     0.188    0.3871
locateParticles.....   1024   0.01396   0.01098   0.01229
sendPreprocess......   1024   0.01313  0.009902   0.01173
particleSend........   1024   0.01654   0.01067   0.01176
particleRecv........   1024    0.1046 0.0009339  0.002832
particleDestroy.....   1024   0.02133   0.01235   0.01365
ScatterPIFNUFFT.....   1024      2.02     1.175     1.816
NativeNUFFT1........   1024     2.012     1.165     1.807
scatterTimerNUFFT1..   1024     1.201    0.4923    0.8794
binSort.............   1024   0.05771   0.04377   0.04936
binComputeKeys......   1024  0.005095  0.003925   0.00445
binSortByKey........   1024   0.05044   0.03713   0.04202
binComputeOffsets...   1024  0.003403  0.002413  0.002838
FFTNUFFT1...........   1024     1.277    0.5779    0.9268
TwiddleAdd..........   1024  0.003384 0.0002736 0.0003596
subFFTs.............   1024     1.276    0.5773    0.9262
deconvolutionNUFFT1.   1024  0.001223 0.0009619  0.001041
GatherPIFNUFFT......   1024     2.123     2.082     2.107
NativeNUFFT2........   1024     2.116     2.077       2.1
PrecorrectionNUFFT2.   1024    0.0105  0.008044  0.009221
FFTNUFFT2...........   1024     1.731     1.663     1.697
subIFFTs............   1024     1.728      1.66     1.694
StridedWrite........   1024  0.001721 0.0008295   0.00107
GatherNUFFT2........   1024    0.1896    0.1279    0.1571
