num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
512,512,1073741824,type1,0,30.251887
512,512,1073741824,type1,1,37.130551
512,512,1073741824,type1,2,43.073327
512,512,1073741824,type1,3,50.770322
512,512,1073741824,type1,4,41.619128
512,512,1073741824,type1,5,34.794961
512,512,1073741824,type1,6,34.852738
512,512,1073741824,type1,7,54.368662
512,512,1073741824,type1,8,34.511851
512,512,1073741824,type1,9,33.524164
512,512,1073741824,type2,0,37.957460
512,512,1073741824,type2,1,31.086122
512,512,1073741824,type2,2,27.796920
512,512,1073741824,type2,3,23.150433
512,512,1073741824,type2,4,39.179327
512,512,1073741824,type2,5,27.033224
512,512,1073741824,type2,6,38.414336
512,512,1073741824,type2,7,27.150509
512,512,1073741824,type2,8,27.858472
512,512,1073741824,type2,9,27.765665
