num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
128,512,1073741824,type1,0,82.881950
128,512,1073741824,type1,1,90.925126
128,512,1073741824,type1,2,88.438765
128,512,1073741824,type1,3,107.449117
128,512,1073741824,type1,4,79.872078
128,512,1073741824,type1,5,83.100144
128,512,1073741824,type1,6,82.326060
128,512,1073741824,type1,7,79.764507
128,512,1073741824,type1,8,85.232777
128,512,1073741824,type1,9,79.236923
128,512,1073741824,type2,0,43.416036
128,512,1073741824,type2,1,49.950282
128,512,1073741824,type2,2,44.513071
128,512,1073741824,type2,3,43.560609
128,512,1073741824,type2,4,51.231842
128,512,1073741824,type2,5,43.078423
128,512,1073741824,type2,6,48.486281
128,512,1073741824,type2,7,46.707364
128,512,1073741824,type2,8,43.475930
128,512,1073741824,type2,9,55.338696
