time, Ez_field_energy, Ez_max_norm
0.0000000000e+00 9.9289235092e+00 4.9998755909e-02
1.2271846300e-02 9.9270889800e+00 4.9994138998e-02
2.4543692600e-02 9.9215116475e+00 4.9980103767e-02
3.6815538900e-02 9.9121946993e+00 4.9956651590e-02
4.9087385200e-02 9.8991468278e+00 4.9923790362e-02
6.1359231500e-02 9.8823782610e+00 4.9881527942e-02
7.3631077800e-02 9.8619020917e+00 4.9829872157e-02
8.5902924100e-02 9.8377382133e+00 4.9768843310e-02
9.8174770400e-02 9.8099046733e+00 4.9698454749e-02
