                      ranks  Wall tot
=====================================
mainTimer...........   1024     2.439

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024     2.439     2.438     2.439
particlesCreation...   1024         0         0         0
dumpData............   1024    0.1161    0.0206   0.07462
kick................   1024  0.002176  0.001429   0.00163
drift...............   1024   0.00103 0.0007085 0.0008011
particleBC..........   1024  0.003916  0.001868  0.002164
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
updateParticle......   1024   0.07392   0.05967   0.06621
locateParticles.....   1024   0.01083  0.009054  0.009731
sendPreprocess......   1024   0.00778  0.003972  0.006672
particleSend........   1024   0.01927   0.01252   0.01461
particleRecv........   1024  0.001926  0.001129  0.001385
particleDestroy.....   1024   0.01141  0.008535  0.009567
ScatterPIFNUFFT.....   1024    0.5594     0.504    0.5306
NativeNUFFT1........   1024    0.5555    0.5006    0.5272
scatterTimerNUFFT1..   1024     0.339    0.2911    0.3169
binSort.............   1024  0.009681  0.007792   0.00833
binComputeKeys......   1024  0.000761 0.0004391 0.0005073
binSortByKey........   1024   0.00865  0.006867  0.007348
binComputeOffsets...   1024 0.0006889 0.0003957  0.000443
FFTNUFFT1...........   1024    0.2451    0.1742    0.2098
deconvolutionNUFFT1.   1024 0.0007863 0.0003882 0.0004306
GatherPIFNUFFT......   1024     1.818     1.714     1.759
NativeNUFFT2........   1024     1.808     1.706     1.751
PrecorrectionNUFFT2.   1024  0.003597  0.002178  0.002377
FFTNUFFT2...........   1024    0.8164    0.5611    0.6952
GatherNUFFT2........   1024     1.243     0.893     1.053
