time, Ez_field_energy, Ez_max_norm
0.0000000000e+00 9.9244398185e+00 4.9987051040e-02
1.2271846300e-02 9.9225764042e+00 4.9982361873e-02
2.4543692600e-02 9.9169724678e+00 4.9968257862e-02
3.6815538900e-02 9.9076299820e+00 4.9944737325e-02
4.9087385200e-02 9.8945583587e+00 4.9911810249e-02
6.1359231500e-02 9.8777666395e+00 4.9869482364e-02
7.3631077800e-02 9.8572693520e+00 4.9817764950e-02
8.5902924100e-02 9.8330860979e+00 4.9756676157e-02
9.8174770400e-02 9.8052336152e+00 4.9686226333e-02
1.1044661670e-01 9.7737372386e+00 4.9606438434e-02
1.2271846300e-01 9.7386219821e+00 4.9517329546e-02
1.3499030930e-01 9.6999182749e+00 4.9418928359e-02
1.4726215560e-01 9.6576562420e+00 4.9311255507e-02
1.5953400190e-01 9.6118714599e+00 4.9194340488e-02
time, Ez_field_energy, Ez_max_norm
0.0000000000e+00 0.0000000000e+00 0.0000000000e+00
time, Ez_field_energy, Ez_max_norm
0.0000000000e+00 9.9236136175e+00 4.9986580544e-02
time, Ez_field_energy, Ez_max_norm
0.0000000000e+00 9.9236136175e+00 4.9986580544e-02
1.2271846300e-02 9.9217503874e+00 4.9981891474e-02
2.4543692600e-02 9.9161465130e+00 4.9967787755e-02
3.6815538900e-02 9.9068043002e+00 4.9944267705e-02
4.9087385200e-02 9.8937329441e+00 4.9911341309e-02
6.1359231500e-02 9.8769418494e+00 4.9869014300e-02
7.3631077800e-02 9.8564452922e+00 4.9817297956e-02
8.5902924100e-02 9.8322626246e+00 4.9756210426e-02
9.8174770400e-02 9.8044110948e+00 4.9685762059e-02
1.1044661670e-01 9.7729157258e+00 4.9605975812e-02
1.2271846300e-01 9.7378013967e+00 4.9516868766e-02
1.3499030930e-01 9.6990988576e+00 4.9418469614e-02
1.4726215560e-01 9.6568381170e+00 4.9310798979e-02
1.5953400190e-01 9.6110546555e+00 4.9193886383e-02
