time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48985582874186999e+01 2.97667742387220369e+03 2.99157598215962253e+03 1.59554619690387200e-01
1.22718463000000000e-02 1.48957799453946809e+01 2.97668020149623726e+03 2.99157598144163194e+03 1.61026044870337587e-01
2.45436926000000000e-02 1.48873870777848332e+01 2.97668859443999781e+03 2.99157598151778257e+03 1.62586016699338171e-01
3.68155389000000000e-02 1.48733849430391221e+01 2.97670259637689423e+03 2.99157598131993336e+03 1.64232060357505066e-01
4.90873851999999999e-02 1.48537839988514921e+01 2.97672219547371424e+03 2.99157597947256590e+03 1.65961426116288863e-01
6.13592314999999999e-02 1.48286043901403879e+01 2.97674737443769891e+03 2.99157597882783921e+03 1.67771589352857908e-01
7.36310777999999999e-02 1.47978648018771146e+01 2.97677811229517829e+03 2.99157597709705533e+03 1.69659827597944762e-01
8.59029240999999999e-02 1.47615928948865118e+01 2.97681438315632886e+03 2.99157597605121555e+03 1.71623111273836781e-01
9.81747703999999999e-02 1.47198167099748076e+01 2.97685615717938708e+03 2.99157597388936210e+03 1.73658595887907358e-01
1.10446616700000000e-01 1.46725720325905620e+01 2.97690340024508760e+03 2.99157597227767837e+03 1.75763603455387940e-01
1.22718463000000000e-01 1.46198979408654974e+01 2.97695607322868545e+03 2.99157597116955094e+03 1.77935388028125530e-01
1.34990309300000000e-01 1.45618351424852186e+01 2.97701413237589577e+03 2.99157596751838082e+03 1.80170824588214012e-01
1.47262155600000000e-01 1.44984377264983895e+01 2.97707752719173095e+03 2.99157596491822915e+03 1.82467813441792220e-01
1.59534001900000000e-01 1.44297549714069024e+01 2.97714620539909947e+03 2.99157596037050644e+03 1.84823786302593635e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97667742387220369e+03 2.97667742387220369e+03 1.59554619690387228e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48936001058807292e+01 2.97667742387220369e+03 2.99157102397808421e+03 1.59554619690387228e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48936001058807292e+01 2.97667742387220369e+03 2.99157102397808421e+03 1.59554619690387228e-01
1.22718463000000000e-02 1.48908225469990612e+01 2.97668020116410162e+03 2.99157102371110068e+03 1.59554619690387145e-01
2.45436926000000000e-02 1.48824306670862008e+01 2.97668859270337180e+03 2.99157102337045808e+03 1.59554619690387062e-01
3.68155389000000000e-02 1.48684304860857672e+01 2.97670259214482121e+03 2.99157102263090701e+03 1.59554619690387312e-01
4.90873851999999999e-02 1.48488333278825912e+01 2.97672218802046882e+03 2.99157102134835122e+03 1.59554619690386867e-01
6.13592314999999999e-02 1.48236566944433132e+01 2.97674736332176781e+03 2.99157102001621115e+03 1.59554619690386951e-01
7.36310777999999999e-02 1.47929213010837550e+01 2.97677809685966940e+03 2.99157101816075328e+03 1.59554619690386673e-01
8.59029240999999999e-02 1.47566533549767165e+01 2.97681436281010201e+03 2.99157101616507862e+03 1.59554619690387062e-01
9.81747703999999999e-02 1.47148825551195319e+01 2.97685613125995678e+03 2.99157101381507618e+03 1.59554619690387312e-01
1.10446616700000000e-01 1.46676433015113794e+01 2.97690336785381123e+03 2.99157101115532259e+03 1.59554619690386895e-01
1.22718463000000000e-01 1.46149746434760228e+01 2.97695603358864901e+03 2.99157100823212522e+03 1.59554619690390281e-01
1.34990309300000000e-01 1.45569200881080540e+01 2.97701408466148769e+03 2.99157100474959589e+03 1.59554619690385896e-01
1.47262155600000000e-01 1.44935293884929610e+01 2.97707747183028914e+03 2.99157100121878193e+03 1.59554619690387200e-01
1.59534001900000000e-01 1.44248549752350712e+01 2.97714614250417299e+03 2.99157099747940811e+03 1.59554619690386146e-01
