                      ranks  Wall tot
=====================================
mainTimer...........     32     5.815

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........     32     5.815     5.815     5.815
particlesCreation...     32         0         0         0
dumpData............     32   0.05927   0.03635    0.0533
kick................     32 0.0006585 0.0003588 0.0004901
drift...............     32 8.944e-05 5.411e-05 7.447e-05
initializeShapeFunc.     32         0         0         0
findInternal........     32         0         0         0
findPeriodic........     32         0         0         0
NativeNUFFT::init...     32         0         0         0
particleBC..........     32 0.0001449 8.771e-05 0.0001219
updateParticle......     32    0.5395   0.08434    0.3359
locateParticles.....     32   0.03869   0.03517   0.03696
sendPreprocess......     32  0.005909  0.002226  0.004005
particleSend........     32  0.008719  0.007839  0.008247
particleRecv........     32 0.0004197 0.0002763 0.0003326
particleDestroy.....     32   0.03035   0.02495   0.02716
ScatterPIFNUFFT.....     32     2.331     1.861      2.07
NativeNUFFT1........     32     2.319     1.849     2.058
scatterTimerNUFFT1..     32     1.377    0.9164     1.123
binSort.............     32    0.1849    0.1575    0.1669
binComputeKeys......     32   0.01714   0.01486   0.01605
binSortByKey........     32    0.1532    0.1346    0.1426
binComputeOffsets...     32   0.01467  0.007482  0.008222
FFTNUFFT1...........     32    0.9387    0.9214    0.9309
TwiddleAdd..........     32 0.0005367 0.0003423 0.0004234
subFFTs.............     32    0.9379    0.9206    0.9301
deconvolutionNUFFT1.     32   0.00398  0.003866  0.003914
GatherPIFNUFFT......     32     3.341     3.319     3.331
NativeNUFFT2........     32     3.332     3.307     3.321
PrecorrectionNUFFT2.     32   0.04031   0.03351   0.03638
FFTNUFFT2...........     32     2.874     2.811      2.85
subIFFTs............     32     2.866     2.803     2.842
StridedWrite........     32  0.001772  0.001075  0.001372
GatherNUFFT2........     32    0.2816    0.2318    0.2518
