time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48938497831502161e+01 2.97656664154238479e+03 2.99146049132553480e+03 2.55732253270678278e-01
1.22718463000000000e-02 1.48908434529851466e+01 2.97656964543749200e+03 2.99146048889047734e+03 2.63056671648574991e-01
2.45436926000000000e-02 1.48822325540090077e+01 2.97657825462492201e+03 2.99146048717893109e+03 2.70428286889979108e-01
3.68155389000000000e-02 1.48680242449420579e+01 2.97659246079788682e+03 2.99146048504282908e+03 2.77839760031873162e-01
4.90873851999999999e-02 1.48482305841524571e+01 2.97661225104740879e+03 2.99146048163156138e+03 2.85286511747493088e-01
6.13592314999999999e-02 1.48228823789551942e+01 2.97663761103975594e+03 2.99146049341871094e+03 2.92769157736222696e-01
7.36310777999999999e-02 1.47919829243911582e+01 2.97666851849373370e+03 2.99146050141812475e+03 3.00286202295179883e-01
8.59029240999999999e-02 1.47555591538936302e+01 2.97670494738071829e+03 2.99146050653461180e+03 3.07831914227128411e-01
9.81747703999999999e-02 1.47136477180662588e+01 2.97674687039719129e+03 2.99146051811525740e+03 3.15402991439602098e-01
1.10446616700000000e-01 1.46662844969433053e+01 2.97679425022134365e+03 2.99146053471828691e+03 3.23001144939372264e-01
1.22718463000000000e-01 1.46134923301354469e+01 2.97684704257245085e+03 2.99146053490258646e+03 3.30624522140630706e-01
1.34990309300000000e-01 1.45553249701904939e+01 2.97690520195364388e+03 2.99146052692383455e+03 3.38265895865202115e-01
1.47262155600000000e-01 1.44918484936383294e+01 2.97696868061903115e+03 2.99146052911266952e+03 3.45920364022302362e-01
1.59534001900000000e-01 1.44230964604265370e+01 2.97703742704620799e+03 2.99146052350663467e+03 3.53587179881522162e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97656664154238479e+03 2.97656664154238479e+03 2.55732253270678334e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48740298816110705e+01 2.97656664154238479e+03 2.99144067142399581e+03 2.55732253270678334e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48740298816110705e+01 2.97656664154238479e+03 2.99144067142399581e+03 2.55732253270678334e-01
1.22718463000000000e-02 1.48710275436014747e+01 2.97656964455521393e+03 2.99144067209881541e+03 2.55732253270678167e-01
2.45436926000000000e-02 1.48624227877023216e+01 2.97657824847537086e+03 2.99144067126307300e+03 2.55732253270678223e-01
3.68155389000000000e-02 1.48482291357388192e+01 2.97659244327948909e+03 2.99144067241522771e+03 2.55732253270678056e-01
4.90873851999999999e-02 1.48284479570153476e+01 2.97661221702158491e+03 2.99144066497860013e+03 2.55732253270678334e-01
6.13592314999999999e-02 1.48031102882750378e+01 2.97663755574338802e+03 2.99144066603166311e+03 2.55732253270678611e-01
7.36310777999999999e-02 1.47722243839159191e+01 2.97666843943132653e+03 2.99144066381524226e+03 2.55732253270678334e-01
8.59029240999999999e-02 1.47358203734164661e+01 2.97670484169070642e+03 2.99144066206412299e+03 2.55732253270678334e-01
9.81747703999999999e-02 1.46939286672307041e+01 2.97674673246813609e+03 2.99144066113536701e+03 2.55732253270678611e-01
1.10446616700000000e-01 1.46465849507598271e+01 2.97679407747683217e+03 2.99144066242759209e+03 2.55732253270677390e-01
1.22718463000000000e-01 1.45938197160582579e+01 2.97684683643295648e+03 2.99144065614901456e+03 2.55732253270678001e-01
1.34990309300000000e-01 1.45356867360735329e+01 2.97690496317887573e+03 2.99144064991494906e+03 2.55732253270678611e-01
1.47262155600000000e-01 1.44722423276358008e+01 2.97696840782987510e+03 2.99144065015751085e+03 2.55732253270676169e-01
1.59534001900000000e-01 1.44035244838059331e+01 2.97703711774896510e+03 2.99144064223277110e+03 2.55732253270678001e-01
