num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
1024,512,1073741824,type1,0,130.745207
1024,512,1073741824,type1,1,127.999152
1024,512,1073741824,type1,2,125.874056
1024,512,1073741824,type1,3,124.218890
1024,512,1073741824,type1,4,126.680214
1024,512,1073741824,type1,5,123.607296
1024,512,1073741824,type1,6,122.630970
1024,512,1073741824,type1,7,123.742610
1024,512,1073741824,type1,8,122.941447
1024,512,1073741824,type1,9,120.360822
1024,512,1073741824,type2,0,99.540709
1024,512,1073741824,type2,1,96.679613
1024,512,1073741824,type2,2,93.988731
1024,512,1073741824,type2,3,96.022570
1024,512,1073741824,type2,4,94.144398
1024,512,1073741824,type2,5,93.783897
1024,512,1073741824,type2,6,92.253240
1024,512,1073741824,type2,7,96.082395
1024,512,1073741824,type2,8,91.968134
1024,512,1073741824,type2,9,100.474787
