                      ranks  Wall tot
=====================================
mainTimer...........    256     12.68

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    256     12.68     12.68     12.68
particlesCreation...    256         0         0         0
dumpData............    256    0.4681   0.02594    0.2446
kick................    256  0.006447  0.004843  0.005577
drift...............    256  0.003161  0.002399  0.002755
particleBC..........    256  0.008833   0.00693  0.007854
initializeShapeFunc.    256         0         0         0
findInternal........    256         0         0         0
findPeriodic........    256         0         0         0
NativeNUFFT::init...    256         0         0         0
updateParticle......    256    0.1572   0.09491    0.1223
locateParticles.....    256   0.02076   0.01629    0.0179
sendPreprocess......    256   0.01086  0.003193  0.007567
particleSend........    256   0.04907   0.01302   0.01953
particleRecv........    256  0.000739 0.0004134 0.0004837
particleDestroy.....    256   0.03297    0.0242   0.02728
ScatterPIFNUFFT.....    256     5.428     5.337     5.383
NativeNUFFT1........    256     5.419     5.328     5.374
scatterTimerNUFFT1..    256     4.913     4.833     4.875
binSort.............    256   0.02356   0.01874   0.02097
binComputeKeys......    256  0.001795  0.001284  0.001481
binSortByKey........    256   0.02099   0.01662    0.0186
binComputeOffsets...    256  0.001065 0.0007838 0.0008498
FFTNUFFT1...........    256    0.5489    0.4538    0.4983
deconvolutionNUFFT1.    256  0.001541 0.0009305  0.001022
GatherPIFNUFFT......    256     7.133     6.698     6.911
NativeNUFFT2........    256     7.104     6.672     6.884
PrecorrectionNUFFT2.    256   0.00718  0.005286  0.005642
FFTNUFFT2...........    256      2.11     1.201     1.657
GatherNUFFT2........    256     5.884     4.557     5.221
