time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48906509667666231e+01 2.97662425703506460e+03 2.99151490800183137e+03 7.17373294555425367e-02
1.22718463000000000e-02 1.48878759140872141e+01 2.97662703171742623e+03 2.99151490763151332e+03 7.22108417182041884e-02
2.45436926000000000e-02 1.48794866374333470e+01 2.97663542048215459e+03 2.99151490711958786e+03 7.27382292609774772e-02
3.68155389000000000e-02 1.48654896350559724e+01 2.97664941654919176e+03 2.99151490618424759e+03 7.33183070786678076e-02
4.90873851999999999e-02 1.48458968364231438e+01 2.97666900853122297e+03 2.99151490536764595e+03 7.39499615411243899e-02
6.13592314999999999e-02 1.48207240366291657e+01 2.97669417974198677e+03 2.99151490377861592e+03 7.46317051801473758e-02
7.36310777999999999e-02 1.47899927740518287e+01 2.97672490906640587e+03 2.99151490184045770e+03 7.53619043274222078e-02
8.59029240999999999e-02 1.47537288860041542e+01 2.97676117095549944e+03 2.99151489984150339e+03 7.61392784569376729e-02
9.81747703999999999e-02 1.47119616255524868e+01 2.97680293565200873e+03 2.99151489727756143e+03 7.69622575248342100e-02
1.10446616700000000e-01 1.46647265039478949e+01 2.97685016836076420e+03 2.99151489486471201e+03 7.78292103974842220e-02
1.22718463000000000e-01 1.46120619515267425e+01 2.97690283002804472e+03 2.99151489197957153e+03 7.87385811616880815e-02
1.34990309300000000e-01 1.45540117365791257e+01 2.97696087709335734e+03 2.99151488882993635e+03 7.96888020651853324e-02
1.47262155600000000e-01 1.44906243060468380e+01 2.97702426093894701e+03 2.99151488524499382e+03 8.06781279553896863e-02
1.59534001900000000e-01 1.44219527600404067e+01 2.97709292903158712e+03 2.99151488179162743e+03 8.17051267754881766e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97662425703506460e+03 2.97662425703506460e+03 7.17373294555425367e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48894115828989300e+01 2.97662425703506460e+03 2.99151366861796350e+03 7.17373294555425367e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48894115828989300e+01 2.97662425703506460e+03 2.99151366861796350e+03 7.17373294555425367e-02
1.22718463000000000e-02 1.48866367503377237e+01 2.97662703159718831e+03 2.99151366834752616e+03 7.17373294555424812e-02
2.45436926000000000e-02 1.48782477202305490e+01 2.97663542020833393e+03 2.99151366792856470e+03 7.17373294555427865e-02
3.68155389000000000e-02 1.48642511234581427e+01 2.97664941592039395e+03 2.99151366704385191e+03 7.17373294555428420e-02
4.90873851999999999e-02 1.48446588394313963e+01 2.97666900713418772e+03 2.99151366597361903e+03 7.17373294555425506e-02
6.13592314999999999e-02 1.48194869782323480e+01 2.97669417752628488e+03 2.99151366450451724e+03 7.17373294555420232e-02
7.36310777999999999e-02 1.47887567052509787e+01 2.97672490603484766e+03 2.99151366274009843e+03 7.17373294555425645e-02
8.59029240999999999e-02 1.47524937804203997e+01 2.97676116699177965e+03 2.99151366077220018e+03 7.17373294555424118e-02
9.81747703999999999e-02 1.47107278673621167e+01 2.97680293043645815e+03 2.99151365830382019e+03 7.17373294555428559e-02
1.10446616700000000e-01 1.46634941034278032e+01 2.97685016163184218e+03 2.99151365573526982e+03 7.17373294555431196e-02
1.22718463000000000e-01 1.46108310859070674e+01 2.97690282157077536e+03 2.99151365265668255e+03 7.17373294555423702e-02
1.34990309300000000e-01 1.45527826382536478e+01 2.97696086667731879e+03 2.99151364931557237e+03 7.17373294555422869e-02
1.47262155600000000e-01 1.44893972808046581e+01 2.97702424849234376e+03 2.99151364577314826e+03 7.17373294555420371e-02
1.59534001900000000e-01 1.44207275735921527e+01 2.97709291440525294e+03 2.99151364197884504e+03 7.17373294555411073e-02
