                      ranks  Wall tot
=====================================
mainTimer...........   1024     4.432

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024     4.432     4.432     4.432
particlesCreation...   1024         0         0         0
dumpData............   1024    0.1501     0.125    0.1393
kick................   1024  0.001532  0.001188  0.001343
drift...............   1024  0.007932 0.0006049 0.0007103
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
particleBC..........   1024  0.001267 0.0007514 0.0009324
updateParticle......   1024    0.1379    0.1129    0.1232
locateParticles.....   1024   0.00364  0.003086  0.003306
sendPreprocess......   1024   0.08371   0.06288    0.0716
particleSend........   1024   0.02277     0.012   0.01287
particleRecv........   1024  0.002862  0.001535  0.001802
particleDestroy.....   1024   0.01344  0.005141   0.00571
ScatterPIFNUFFT.....   1024     1.095     1.066      1.08
NativeNUFFT1........   1024     1.088      1.06     1.074
scatterTimerNUFFT1..   1024    0.0764   0.04272   0.05907
binSort.............   1024   0.02366    0.0197   0.02145
binComputeKeys......   1024  0.002347  0.001934  0.002125
binSortByKey........   1024   0.01913   0.01574   0.01723
binComputeOffsets...   1024  0.001917  0.001591  0.001673
FFTNUFFT1...........   1024     1.035     0.998     1.014
TwiddleAdd..........   1024  0.006479  0.001183  0.001241
subFFTs.............   1024     1.033    0.9962     1.013
deconvolutionNUFFT1.   1024 0.0003803 0.0002278 0.0002613
GatherPIFNUFFT......   1024      3.09     3.054     3.073
NativeNUFFT2........   1024      3.08     3.045     3.063
PrecorrectionNUFFT2.   1024  0.007742 0.0006655  0.000726
FFTNUFFT2...........   1024     2.922     2.868     2.897
subIFFTs............   1024     2.917     2.863     2.893
StridedWrite........   1024  0.003423   0.00304  0.003206
GatherNUFFT2........   1024    0.2016    0.1415    0.1642
