num_ranks,grid_size,num_particles,timer,run,time_s
512,512,1073741824,scatterTimerNUFFT1,0,0.067109709
512,512,1073741824,scatterTimerNUFFT1,1,0.066951691
512,512,1073741824,scatterTimerNUFFT1,2,0.067224642
512,512,1073741824,scatterTimerNUFFT1,3,0.066968894
512,512,1073741824,scatterTimerNUFFT1,4,0.067110400
512,512,1073741824,scatterTimerNUFFT1,5,0.067169155
512,512,1073741824,scatterTimerNUFFT1,6,0.067331009
512,512,1073741824,scatterTimerNUFFT1,7,0.066941692
512,512,1073741824,scatterTimerNUFFT1,8,0.067047557
512,512,1073741824,scatterTimerNUFFT1,9,0.066997631
512,512,1073741824,FFTNUFFT1,0,0.073438880
512,512,1073741824,FFTNUFFT1,1,0.072491295
512,512,1073741824,FFTNUFFT1,2,0.070064211
512,512,1073741824,FFTNUFFT1,3,0.069754337
512,512,1073741824,FFTNUFFT1,4,3.411252564
512,512,1073741824,FFTNUFFT1,5,0.073016106
512,512,1073741824,FFTNUFFT1,6,0.067027860
512,512,1073741824,FFTNUFFT1,7,0.069005810
512,512,1073741824,FFTNUFFT1,8,0.072888309
512,512,1073741824,FFTNUFFT1,9,0.071724222
512,512,1073741824,deconvolutionNUFFT1,0,0.000028495
512,512,1073741824,deconvolutionNUFFT1,1,0.000027704
512,512,1073741824,deconvolutionNUFFT1,2,0.000027364
512,512,1073741824,deconvolutionNUFFT1,3,0.000026972
512,512,1073741824,deconvolutionNUFFT1,4,0.000029969
512,512,1073741824,deconvolutionNUFFT1,5,0.000027463
512,512,1073741824,deconvolutionNUFFT1,6,0.000027955
512,512,1073741824,deconvolutionNUFFT1,7,0.000026562
512,512,1073741824,deconvolutionNUFFT1,8,0.000026382
512,512,1073741824,deconvolutionNUFFT1,9,0.000027243
512,512,1073741824,PrecorrectionNUFFT2,0,0.000130073
512,512,1073741824,PrecorrectionNUFFT2,1,0.000026582
512,512,1073741824,PrecorrectionNUFFT2,2,0.000027925
512,512,1073741824,PrecorrectionNUFFT2,3,0.000026311
512,512,1073741824,PrecorrectionNUFFT2,4,0.000026932
512,512,1073741824,PrecorrectionNUFFT2,5,0.000027553
512,512,1073741824,PrecorrectionNUFFT2,6,0.000026451
512,512,1073741824,PrecorrectionNUFFT2,7,0.000027103
512,512,1073741824,PrecorrectionNUFFT2,8,0.000026662
512,512,1073741824,PrecorrectionNUFFT2,9,0.000026211
512,512,1073741824,PrecorrectionNUFFT2,10,0.000026692
512,512,1073741824,PrecorrectionNUFFT2,11,0.000026772
512,512,1073741824,PrecorrectionNUFFT2,12,0.000026452
512,512,1073741824,FFTNUFFT2,0,3.643336883
512,512,1073741824,FFTNUFFT2,1,0.095491943
512,512,1073741824,FFTNUFFT2,2,0.084051251
512,512,1073741824,FFTNUFFT2,3,0.076842707
512,512,1073741824,FFTNUFFT2,4,0.080965262
512,512,1073741824,FFTNUFFT2,5,0.078934198
512,512,1073741824,FFTNUFFT2,6,0.077324534
512,512,1073741824,FFTNUFFT2,7,0.080346528
512,512,1073741824,FFTNUFFT2,8,0.077886339
512,512,1073741824,FFTNUFFT2,9,0.077941555
512,512,1073741824,FFTNUFFT2,10,0.077409931
512,512,1073741824,FFTNUFFT2,11,0.077051523
512,512,1073741824,FFTNUFFT2,12,0.077630310
512,512,1073741824,GatherNUFFT2,0,0.010181451
512,512,1073741824,GatherNUFFT2,1,0.008082355
512,512,1073741824,GatherNUFFT2,2,0.008716188
512,512,1073741824,GatherNUFFT2,3,0.009024198
512,512,1073741824,GatherNUFFT2,4,0.009390240
512,512,1073741824,GatherNUFFT2,5,0.008364413
512,512,1073741824,GatherNUFFT2,6,0.008956116
512,512,1073741824,GatherNUFFT2,7,0.009150163
512,512,1073741824,GatherNUFFT2,8,0.009023848
512,512,1073741824,GatherNUFFT2,9,0.009216823
512,512,1073741824,GatherNUFFT2,10,0.009180843
512,512,1073741824,GatherNUFFT2,11,0.008763611
512,512,1073741824,GatherNUFFT2,12,0.008833127
512,512,1073741824,NativeNUFFT1,0,0.140580781
512,512,1073741824,NativeNUFFT1,1,0.139474428
512,512,1073741824,NativeNUFFT1,2,0.137319853
512,512,1073741824,NativeNUFFT1,3,0.136753841
512,512,1073741824,NativeNUFFT1,4,3.478397672
512,512,1073741824,NativeNUFFT1,5,0.140216412
512,512,1073741824,NativeNUFFT1,6,0.134390390
512,512,1073741824,NativeNUFFT1,7,0.135977851
512,512,1073741824,NativeNUFFT1,8,0.139966295
512,512,1073741824,NativeNUFFT1,9,0.138752703
512,512,1073741824,NativeNUFFT2,0,3.653661553
512,512,1073741824,NativeNUFFT2,1,0.103607953
512,512,1073741824,NativeNUFFT2,2,0.092802247
512,512,1073741824,NativeNUFFT2,3,0.085899588
512,512,1073741824,NativeNUFFT2,4,0.090389268
512,512,1073741824,NativeNUFFT2,5,0.087332458
512,512,1073741824,NativeNUFFT2,6,0.086313545
512,512,1073741824,NativeNUFFT2,7,0.089529986
512,512,1073741824,NativeNUFFT2,8,0.086943781
512,512,1073741824,NativeNUFFT2,9,0.087191033
512,512,1073741824,NativeNUFFT2,10,0.086623909
512,512,1073741824,NativeNUFFT2,11,0.085848199
512,512,1073741824,NativeNUFFT2,12,0.086496711
