                      ranks  Wall tot
=====================================
mainTimer...........     32     87.64

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........     32     87.64     87.64     87.64
particlesCreation...     32         0         0         0
dumpData............     32      3.01   0.07046     1.539
kick................     32   0.04659   0.03912   0.04289
drift...............     32   0.02303   0.01908   0.02097
particleBC..........     32   0.06606   0.05717   0.06178
initializeShapeFunc.     32         0         0         0
findInternal........     32         0         0         0
findPeriodic........     32         0         0         0
NativeNUFFT::init...     32         0         0         0
updateParticle......     32    0.2878    0.2485     0.268
locateParticles.....     32   0.07818   0.06564   0.06978
sendPreprocess......     32   0.02985  0.001674   0.01721
particleSend........     32   0.03238    0.0163   0.01913
particleRecv........     32 0.0004988 0.0003673 0.0004066
particleDestroy.....     32    0.1495    0.1255    0.1334
ScatterPIFNUFFT.....     32     11.32     11.23     11.28
NativeNUFFT1........     32     11.26     11.16     11.22
scatterTimerNUFFT1..     32     8.911     8.864      8.88
binSort.............     32    0.1472    0.1292    0.1377
binComputeKeys......     32   0.01151  0.009885   0.01067
binSortByKey........     32    0.1328    0.1161     0.124
binComputeOffsets...     32  0.003241  0.002814  0.003045
FFTNUFFT1...........     32     2.386     2.292     2.336
deconvolutionNUFFT1.     32  0.008114  0.005869   0.00655
GatherPIFNUFFT......     32     75.88     72.93      74.4
NativeNUFFT2........     32     75.67     72.73      74.2
PrecorrectionNUFFT2.     32    0.0389   0.03196   0.03408
FFTNUFFT2...........     32     12.29     6.161     9.291
GatherNUFFT2........     32     69.47     60.41     64.87
