                      ranks  Wall tot
=====================================
mainTimer...........   1024     19.54

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024     19.54     19.54     19.54
particlesCreation...   1024         0         0         0
dumpData............   1024    0.1063   0.04374   0.07804
kick................   1024   0.01028  0.007855  0.009008
drift...............   1024  0.005136   0.00393  0.004501
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
particleBC..........   1024   0.01046  0.007978  0.009163
updateParticle......   1024    0.1553    0.1235    0.1365
locateParticles.....   1024   0.01144  0.008634  0.009612
sendPreprocess......   1024   0.01731  0.009636   0.01401
particleSend........   1024   0.04125   0.01618   0.02465
particleRecv........   1024   0.01955  0.001934  0.004667
particleDestroy.....   1024   0.03464   0.02582   0.02844
ScatterPIFNUFFT.....   1024     4.829     4.722     4.775
NativeNUFFT1........   1024     4.819     4.711     4.765
scatterTimerNUFFT1..   1024    0.1756    0.1378    0.1536
binSort.............   1024    0.1156   0.09056    0.1025
binComputeKeys......   1024   0.01189  0.009165   0.01045
binSortByKey........   1024   0.09887   0.07708   0.08746
binComputeOffsets...   1024  0.004536  0.003777  0.004144
FFTNUFFT1...........   1024     4.669     4.548     4.611
TwiddleAdd..........   1024  0.004744  0.004127  0.004215
subFFTs.............   1024     4.665     4.544     4.606
deconvolutionNUFFT1.   1024 0.0004608 0.0003882 0.0004125
GatherPIFNUFFT......   1024     14.57     14.46     14.51
NativeNUFFT2........   1024     14.54     14.43     14.48
PrecorrectionNUFFT2.   1024  0.001981  0.001525  0.001576
FFTNUFFT2...........   1024     14.06     13.86     13.96
subIFFTs............   1024     14.03     13.84     13.94
StridedWrite........   1024   0.01719   0.01673   0.01691
GatherNUFFT2........   1024    0.6092    0.4487    0.5205
