                      ranks  Wall tot
=====================================
mainTimer...........    256     7.236

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    256     7.236     7.236     7.236
particlesCreation...    256         0         0         0
dumpData............    256   0.04203   0.02549   0.03431
kick................    256   0.00698  0.004119  0.004653
drift...............    256  0.002623  0.002091  0.002348
initializeShapeFunc.    256         0         0         0
findInternal........    256         0         0         0
findPeriodic........    256         0         0         0
NativeNUFFT::init...    256         0         0         0
particleBC..........    256  0.005282  0.004193  0.004704
updateParticle......    256   0.06483   0.05988   0.06244
locateParticles.....    256  0.006004  0.004973  0.005337
sendPreprocess......    256   0.01075  0.007537  0.009364
particleSend........    256   0.01215   0.01102   0.01147
particleRecv........    256  0.000468 0.0003719 0.0004098
particleDestroy.....    256     0.017   0.01308    0.0144
ScatterPIFNUFFT.....    256     1.874     1.854     1.863
NativeNUFFT1........    256     1.866     1.846     1.855
scatterTimerNUFFT1..    256    0.2791    0.2502    0.2653
binSort.............    256   0.06417   0.05281   0.05822
binComputeKeys......    256  0.006387  0.005184  0.005756
binSortByKey........    256   0.05432   0.04438   0.04912
binComputeOffsets...    256  0.003102  0.002734  0.002914
FFTNUFFT1...........    256     1.609      1.57     1.589
TwiddleAdd..........    256  0.002557  0.002422  0.002498
subFFTs.............    256     1.606     1.567     1.586
deconvolutionNUFFT1.    256 0.0004172 0.0003144 0.0003482
GatherPIFNUFFT......    256     5.264     5.236     5.251
NativeNUFFT2........    256     5.244     5.218     5.231
PrecorrectionNUFFT2.    256  0.001208  0.001088  0.001137
FFTNUFFT2...........    256      4.81     4.742     4.773
subIFFTs............    256       4.8     4.731     4.762
StridedWrite........    256   0.01047  0.008036  0.008233
GatherNUFFT2........    256    0.4878    0.4212    0.4562
