                      ranks  Wall tot
=====================================
mainTimer...........    256     47.77

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    256     47.77     47.77     47.77
particlesCreation...    256         0         0         0
dumpData............    256     0.314    0.1891    0.2551
kick................    256   0.04028   0.03154   0.03578
drift...............    256   0.02001   0.01566   0.01776
initializeShapeFunc.    256         0         0         0
findInternal........    256         0         0         0
findPeriodic........    256         0         0         0
NativeNUFFT::init...    256         0         0         0
particleBC..........    256   0.04064   0.03186   0.03609
updateParticle......    256    0.1633     0.152    0.1573
locateParticles.....    256   0.02252   0.01701   0.01892
sendPreprocess......    256   0.02658   0.00374   0.01639
particleSend........    256   0.01674   0.01457   0.01576
particleRecv........    256  0.001108 0.0004088 0.0005325
particleDestroy.....    256   0.07512   0.05702   0.06385
ScatterPIFNUFFT.....    256     12.29     12.15     12.22
NativeNUFFT1........    256     12.26     12.12     12.19
scatterTimerNUFFT1..    256     1.628     1.562     1.598
binSort.............    256    0.4109    0.3262    0.3667
binComputeKeys......    256   0.04432    0.0348   0.03937
binSortByKey........    256    0.3545    0.2812    0.3162
binComputeOffsets...    256   0.01184  0.009752   0.01076
FFTNUFFT1...........    256     10.68      10.5     10.59
TwiddleAdd..........    256   0.01369   0.01332   0.01342
subFFTs.............    256     10.66     10.48     10.57
deconvolutionNUFFT1.    256  0.001418  0.001297  0.001349
GatherPIFNUFFT......    256     35.13     34.94     35.03
NativeNUFFT2........    256        35     34.83     34.91
PrecorrectionNUFFT2.    256   0.00422  0.003986  0.004044
FFTNUFFT2...........    256     32.35     31.91     32.09
subIFFTs............    256     32.27     31.84     32.02
StridedWrite........    256   0.06194   0.06154   0.06175
GatherNUFFT2........    256     3.055      2.55     2.813
