                      ranks  Wall tot
=====================================
mainTimer...........   1024      20.1

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024      20.1      20.1      20.1
particlesCreation...   1024         0         0         0
dumpData............   1024    0.1441   0.04967    0.1075
kick................   1024   0.01313  0.007858  0.009016
drift...............   1024  0.005131  0.003925  0.004502
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
particleBC..........   1024   0.01046  0.007981  0.009165
updateParticle......   1024    0.1536   0.09625    0.1165
locateParticles.....   1024   0.01144  0.008614  0.009603
sendPreprocess......   1024    0.0189   0.01119   0.01556
particleSend........   1024   0.03916   0.01556   0.01875
particleRecv........   1024  0.008486  0.001682  0.002686
particleDestroy.....   1024    0.0346   0.02583   0.02843
ScatterPIFNUFFT.....   1024     5.178      5.07      5.12
NativeNUFFT1........   1024     5.167     5.059     5.109
scatterTimerNUFFT1..   1024     0.563    0.4753    0.5299
binSort.............   1024    0.1146   0.08997    0.1017
binComputeKeys......   1024   0.01189  0.009149   0.01045
binSortByKey........   1024   0.09795   0.07661   0.08677
binComputeOffsets...   1024   0.00452  0.003775  0.004093
FFTNUFFT1...........   1024     4.668     4.505     4.579
TwiddleAdd..........   1024  0.004205  0.003774  0.004034
subFFTs.............   1024     4.663     4.501     4.574
deconvolutionNUFFT1.   1024 0.0004598 0.0003568 0.0003931
GatherPIFNUFFT......   1024     14.78     14.66     14.72
NativeNUFFT2........   1024     14.75     14.62     14.69
PrecorrectionNUFFT2.   1024  0.001715  0.001474  0.001544
FFTNUFFT2...........   1024     13.84      13.6     13.74
subIFFTs............   1024     13.82     13.58     13.71
StridedWrite........   1024   0.01761   0.01667   0.01688
GatherNUFFT2........   1024     1.105    0.8443    0.9474
