num_ranks,grid_size,num_particles,timer,run,time_s
128,1024,8589934592,scatterTimerNUFFT1,0,0.315469351
128,1024,8589934592,scatterTimerNUFFT1,1,0.315500583
128,1024,8589934592,scatterTimerNUFFT1,2,0.315563876
128,1024,8589934592,scatterTimerNUFFT1,3,0.315377995
128,1024,8589934592,scatterTimerNUFFT1,4,0.315417963
128,1024,8589934592,scatterTimerNUFFT1,5,0.315561380
128,1024,8589934592,scatterTimerNUFFT1,6,0.315347501
128,1024,8589934592,scatterTimerNUFFT1,7,0.315376075
128,1024,8589934592,scatterTimerNUFFT1,8,0.315351851
128,1024,8589934592,scatterTimerNUFFT1,9,0.315376746
128,1024,8589934592,FFTNUFFT1,0,0.252164390
128,1024,8589934592,FFTNUFFT1,1,0.258034208
128,1024,8589934592,FFTNUFFT1,2,0.253537242
128,1024,8589934592,FFTNUFFT1,3,0.248490659
128,1024,8589934592,FFTNUFFT1,4,0.255630225
128,1024,8589934592,FFTNUFFT1,5,0.244995834
128,1024,8589934592,FFTNUFFT1,6,0.244776256
128,1024,8589934592,FFTNUFFT1,7,0.245819326
128,1024,8589934592,FFTNUFFT1,8,0.258924930
128,1024,8589934592,FFTNUFFT1,9,0.249884981
128,1024,8589934592,deconvolutionNUFFT1,0,0.000756327
128,1024,8589934592,deconvolutionNUFFT1,1,0.000753767
128,1024,8589934592,deconvolutionNUFFT1,2,0.000756486
128,1024,8589934592,deconvolutionNUFFT1,3,0.000757286
128,1024,8589934592,deconvolutionNUFFT1,4,0.000756230
128,1024,8589934592,deconvolutionNUFFT1,5,0.000750438
128,1024,8589934592,deconvolutionNUFFT1,6,0.000755335
128,1024,8589934592,deconvolutionNUFFT1,7,0.000759846
128,1024,8589934592,deconvolutionNUFFT1,8,0.000759110
128,1024,8589934592,deconvolutionNUFFT1,9,0.000758918
128,1024,8589934592,PrecorrectionNUFFT2,0,0.000916769
128,1024,8589934592,PrecorrectionNUFFT2,1,0.001006366
128,1024,8589934592,PrecorrectionNUFFT2,2,0.001006206
128,1024,8589934592,PrecorrectionNUFFT2,3,0.001012702
128,1024,8589934592,PrecorrectionNUFFT2,4,0.001010526
128,1024,8589934592,PrecorrectionNUFFT2,5,0.001012830
128,1024,8589934592,PrecorrectionNUFFT2,6,0.001011966
128,1024,8589934592,PrecorrectionNUFFT2,7,0.001009598
128,1024,8589934592,PrecorrectionNUFFT2,8,0.001011614
128,1024,8589934592,PrecorrectionNUFFT2,9,0.001012702
128,1024,8589934592,PrecorrectionNUFFT2,10,0.001011742
128,1024,8589934592,PrecorrectionNUFFT2,11,0.001010782
128,1024,8589934592,PrecorrectionNUFFT2,12,0.001013373
128,1024,8589934592,FFTNUFFT2,0,0.987939129
128,1024,8589934592,FFTNUFFT2,1,0.324432120
128,1024,8589934592,FFTNUFFT2,2,0.244230227
128,1024,8589934592,FFTNUFFT2,3,0.241935138
128,1024,8589934592,FFTNUFFT2,4,0.245021272
128,1024,8589934592,FFTNUFFT2,5,0.255161377
128,1024,8589934592,FFTNUFFT2,6,0.247788827
128,1024,8589934592,FFTNUFFT2,7,0.250587548
128,1024,8589934592,FFTNUFFT2,8,0.254894347
128,1024,8589934592,FFTNUFFT2,9,0.241455697
128,1024,8589934592,FFTNUFFT2,10,0.256850633
128,1024,8589934592,FFTNUFFT2,11,0.247306251
128,1024,8589934592,FFTNUFFT2,12,0.243976475
128,1024,8589934592,GatherNUFFT2,0,0.195588067
128,1024,8589934592,GatherNUFFT2,1,0.012685075
128,1024,8589934592,GatherNUFFT2,2,0.017803301
128,1024,8589934592,GatherNUFFT2,3,0.014698318
128,1024,8589934592,GatherNUFFT2,4,0.019192374
128,1024,8589934592,GatherNUFFT2,5,0.017829796
128,1024,8589934592,GatherNUFFT2,6,0.018109915
128,1024,8589934592,GatherNUFFT2,7,0.018576747
128,1024,8589934592,GatherNUFFT2,8,0.019747332
128,1024,8589934592,GatherNUFFT2,9,0.016547504
128,1024,8589934592,GatherNUFFT2,10,0.011838447
128,1024,8589934592,GatherNUFFT2,11,0.016526608
128,1024,8589934592,GatherNUFFT2,12,0.018823683
128,1024,8589934592,NativeNUFFT1,0,0.568393012
128,1024,8589934592,NativeNUFFT1,1,0.574292046
128,1024,8589934592,NativeNUFFT1,2,0.569859204
128,1024,8589934592,NativeNUFFT1,3,0.564629076
128,1024,8589934592,NativeNUFFT1,4,0.571807618
128,1024,8589934592,NativeNUFFT1,5,0.561310596
128,1024,8589934592,NativeNUFFT1,6,0.560881492
128,1024,8589934592,NativeNUFFT1,7,0.561958191
128,1024,8589934592,NativeNUFFT1,8,0.575038419
128,1024,8589934592,NativeNUFFT1,9,0.566023141
128,1024,8589934592,NativeNUFFT2,0,1.196516964
128,1024,8589934592,NativeNUFFT2,1,0.350157489
128,1024,8589934592,NativeNUFFT2,2,0.275099262
128,1024,8589934592,NativeNUFFT2,3,0.269682455
128,1024,8589934592,NativeNUFFT2,4,0.277255157
128,1024,8589934592,NativeNUFFT2,5,0.286011532
128,1024,8589934592,NativeNUFFT2,6,0.278969628
128,1024,8589934592,NativeNUFFT2,7,0.282183054
128,1024,8589934592,NativeNUFFT2,8,0.287724019
128,1024,8589934592,NativeNUFFT2,9,0.271095302
128,1024,8589934592,NativeNUFFT2,10,0.281734654
128,1024,8589934592,NativeNUFFT2,11,0.276840675
128,1024,8589934592,NativeNUFFT2,12,0.275872227
