                      ranks  Wall tot
=====================================
mainTimer...........     64     33.92

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........     64     33.92     33.92     33.92
particlesCreation...     64         0         0         0
dumpData............     64     0.331    0.1219    0.2307
kick................     64 0.0007547 0.0004627 0.0005881
drift...............     64 8.908e-05 5.011e-05 7.041e-05
initializeShapeFunc.     64         0         0         0
findInternal........     64         0         0         0
findPeriodic........     64         0         0         0
NativeNUFFT::init...     64         0         0         0
particleBC..........     64 0.0001507 8.489e-05 0.0001174
updateParticle......     64     4.322     2.305     3.058
locateParticles.....     64    0.1547    0.1281    0.1407
sendPreprocess......     64   0.02954  0.002871   0.01688
particleSend........     64   0.02167   0.01814   0.01996
particleRecv........     64 0.0009989 0.0004097 0.0005118
particleDestroy.....     64     0.126   0.09871    0.1075
ScatterPIFNUFFT.....     64      12.5     10.45     11.73
NativeNUFFT1........     64     12.47     10.43      11.7
scatterTimerNUFFT1..     64     7.824     5.782     7.052
binSort.............     64     0.684    0.5701     0.626
binComputeKeys......     64    0.0663   0.05455   0.06035
binSortByKey........     64    0.5879    0.4892    0.5376
binComputeOffsets...     64   0.03109   0.02535   0.02792
FFTNUFFT1...........     64     4.697     4.549     4.635
TwiddleAdd..........     64  0.000908 0.0004631 0.0006056
subFFTs.............     64     4.696     4.547     4.633
deconvolutionNUFFT1.     64   0.01495   0.01453   0.01476
GatherPIFNUFFT......     64     18.96     18.71     18.83
NativeNUFFT2........     64     18.95      18.7     18.82
PrecorrectionNUFFT2.     64    0.1589    0.1337    0.1459
FFTNUFFT2...........     64     14.34     13.84     14.09
subIFFTs............     64     14.31     13.81     14.07
StridedWrite........     64  0.002705  0.001403  0.001855
GatherNUFFT2........     64     1.022    0.7888    0.8857
