                      ranks  Wall tot
=====================================
mainTimer...........    512     6.379

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    512     6.379     6.379     6.379
particlesCreation...    512         0         0         0
dumpData............    512   0.07828    0.0329   0.05897
kick................    512 0.0004284 0.0001695 0.0002904
drift...............    512 0.0001189 4.432e-05  6.65e-05
initializeShapeFunc.    512         0         0         0
findInternal........    512         0         0         0
findPeriodic........    512         0         0         0
NativeNUFFT::init...    512         0         0         0
particleBC..........    512 0.0001713 8.425e-05 0.0001206
updateParticle......    512     1.361    0.2553    0.5352
locateParticles.....    512    0.0239     0.019   0.02117
sendPreprocess......    512  0.008476  0.003409  0.006217
particleSend........    512   0.01535   0.01105   0.01238
particleRecv........    512   0.05059 0.0006686   0.00294
particleDestroy.....    512   0.02523   0.01882   0.02133
ScatterPIFNUFFT.....    512     2.938     1.812     2.646
NativeNUFFT1........    512     2.929     1.801     2.636
scatterTimerNUFFT1..    512     1.868    0.8567     1.338
binSort.............    512    0.1003   0.07873   0.08896
binComputeKeys......    512  0.009544   0.00718   0.00831
binSortByKey........    512   0.08584   0.06725   0.07596
binComputeOffsets...    512  0.005216  0.003982  0.004615
FFTNUFFT1...........    512      1.74    0.8689     1.296
TwiddleAdd..........    512 0.0005678 0.0002973 0.0004035
subFFTs.............    512     1.739    0.8682     1.296
deconvolutionNUFFT1.    512  0.002317  0.001968  0.002036
GatherPIFNUFFT......    512     3.157     3.093     3.124
NativeNUFFT2........    512     3.148     3.084     3.115
PrecorrectionNUFFT2.    512   0.02074   0.01608   0.01831
FFTNUFFT2...........    512     2.481      2.38     2.431
subIFFTs............    512     2.476     2.375     2.426
StridedWrite........    512  0.001734 0.0009328   0.00131
GatherNUFFT2........    512    0.2318    0.1681    0.1973
