                      ranks  Wall tot
=====================================
mainTimer...........    512     4.783

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    512     4.783     4.782     4.782
particlesCreation...    512         0         0         0
dumpData............    512    0.2507   0.02572    0.1364
kick................    512  0.003708   0.00255  0.002957
drift...............    512  0.001821  0.001253   0.00146
particleBC..........    512  0.007338  0.003526  0.004171
initializeShapeFunc.    512         0         0         0
findInternal........    512         0         0         0
findPeriodic........    512         0         0         0
NativeNUFFT::init...    512         0         0         0
updateParticle......    512    0.1488   0.06953    0.1012
locateParticles.....    512   0.01369   0.01107   0.01211
sendPreprocess......    512  0.009486  0.003576  0.007421
particleSend........    512   0.05049   0.01264   0.01796
particleRecv........    512  0.001279 0.0007662 0.0008826
particleDestroy.....    512   0.01996   0.01296   0.01535
ScatterPIFNUFFT.....    512     1.041     0.951     1.006
NativeNUFFT1........    512     1.035    0.9457         1
scatterTimerNUFFT1..    512    0.7396    0.6138    0.6817
binSort.............    512   0.01438   0.01134   0.01249
binComputeKeys......    512  0.001091 0.0007143 0.0008313
binSortByKey........    512   0.01298   0.01008    0.0111
binComputeOffsets...    512 0.0007659 0.0004747 0.0005242
FFTNUFFT1...........    512    0.3765     0.259    0.3182
deconvolutionNUFFT1.    512 0.0009918   0.00053 0.0005897
GatherPIFNUFFT......    512     3.639     3.421     3.527
NativeNUFFT2........    512     3.623     3.406     3.512
PrecorrectionNUFFT2.    512   0.00454  0.003076  0.003394
FFTNUFFT2...........    512     1.176    0.7295    0.9643
GatherNUFFT2........    512     2.883     2.241     2.544
