                      ranks  Wall tot
=====================================
mainTimer...........   1024     36.42

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........   1024     36.42     36.42     36.42
particlesCreation...   1024         0         0         0
dumpData............   1024   0.06182   0.03721   0.04838
kick................   1024  0.001995  0.001427  0.001632
drift...............   1024  0.001177 0.0007056 0.0008027
particleBC..........   1024  0.002624  0.001873  0.002144
initializeShapeFunc.   1024         0         0         0
findInternal........   1024         0         0         0
findPeriodic........   1024         0         0         0
NativeNUFFT::init...   1024         0         0         0
updateParticle......   1024   0.07099   0.05619    0.0637
locateParticles.....   1024  0.007748   0.00585  0.006558
sendPreprocess......   1024  0.008372   0.00559  0.007123
particleSend........   1024   0.01856   0.01259   0.01463
particleRecv........   1024   0.00193  0.001141  0.001393
particleDestroy.....   1024   0.01146  0.008561  0.009599
ScatterPIFNUFFT.....   1024     2.429     2.384     2.408
NativeNUFFT1........   1024     2.425      2.38     2.405
scatterTimerNUFFT1..   1024   0.09663   0.08162   0.08839
binSort.............   1024  0.009615  0.007844  0.008407
binComputeKeys......   1024 0.0007373 0.0004537 0.0005137
binSortByKey........   1024  0.008586  0.006913  0.007391
binComputeOffsets...   1024 0.0007045 0.0004275 0.0004673
FFTNUFFT1...........   1024     2.339     2.295     2.316
deconvolutionNUFFT1.   1024 0.0007643 0.0003945 0.0004351
GatherPIFNUFFT......   1024     33.91     33.87     33.89
NativeNUFFT2........   1024      33.9     33.86     33.88
PrecorrectionNUFFT2.   1024  0.003242  0.002096  0.002293
FFTNUFFT2...........   1024     33.62     33.51     33.56
GatherNUFFT2........   1024    0.3817    0.2452    0.3144
