time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48888109229516932e+01 2.97661697741975286e+03 2.99150578834270436e+03 3.24953078028866887e-02
1.22718463000000000e-02 1.48859877027681691e+01 2.97661979959738119e+03 2.99150578730014922e+03 3.11512415812400315e-02
2.45436926000000000e-02 1.48775516540469344e+01 2.97662823504248763e+03 2.99150578669653441e+03 2.98856376515283344e-02
3.68155389000000000e-02 1.48635090900925881e+01 2.97664227711823014e+03 2.99150578620832266e+03 2.87091091810399053e-02
4.90873851999999999e-02 1.48438711253961397e+01 2.97666191431885363e+03 2.99150578544424980e+03 2.76328925940376516e-02
6.13592314999999999e-02 1.48186536029308300e+01 2.97668712989581263e+03 2.99150578349874331e+03 2.66689664564441521e-02
7.36310777999999999e-02 1.47878791821263214e+01 2.97671790243567102e+03 2.99150578161779731e+03 2.58300077316245616e-02
8.59029240999999999e-02 1.47515733015984019e+01 2.97675420651038348e+03 2.99150577981198194e+03 2.51284530506362194e-02
9.81747703999999999e-02 1.47097648404438246e+01 2.97679601240701368e+03 2.99150577724745744e+03 2.45758702839464806e-02
1.10446616700000000e-01 1.46624898840853408e+01 2.97684328529687673e+03 2.99150577518096225e+03 2.41823042463052106e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97661697741975286e+03 2.97661697741975286e+03 3.24953078028866957e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48875715994037190e+01 2.97661697741975286e+03 2.99150454901915646e+03 3.24953078028866957e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48875715994037190e+01 2.97661697741975286e+03 2.99150454901915646e+03 3.24953078028866957e-02
