time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48993272502030560e+01 2.97657172279070301e+03 2.99147105004090599e+03 4.41043698458135902e-02
1.22718463000000000e-02 1.48966497491041743e+01 2.97657439945233273e+03 2.99147104920143693e+03 4.34733593733371421e-02
2.45436926000000000e-02 1.48883582413609101e+01 2.97658269109593857e+03 2.99147104933729952e+03 4.32191486595869187e-02
3.68155389000000000e-02 1.48744556826864027e+01 2.97659659330297109e+03 2.99147104898565749e+03 4.33481388356980052e-02
4.90873851999999999e-02 1.48549541333433410e+01 2.97661609234497428e+03 2.99147104647831748e+03 4.38563182157946860e-02
6.13592314999999999e-02 1.48298753793334921e+01 2.97664117119168895e+03 2.99147104657102227e+03 4.47307730093612216e-02
7.36310777999999999e-02 1.47992340538751446e+01 2.97667181063840280e+03 2.99147104469227816e+03 4.59504115048381054e-02
8.59029240999999999e-02 1.47630606400378586e+01 2.97670798275864763e+03 2.99147104339868565e+03 4.74873303219037063e-02
9.81747703999999999e-02 1.47213854492697731e+01 2.97674965697780772e+03 2.99147104242707746e+03 4.93111416646262041e-02
1.10446616700000000e-01 1.46742405717531206e+01 2.97679679967431002e+03 2.99147104024606324e+03 5.13916792372587639e-02
1.22718463000000000e-01 1.46216652826838480e+01 2.97684937333744620e+03 2.99147103862013000e+03 5.36990209201507196e-02
1.34990309300000000e-01 1.45637011101480418e+01 2.97690733484380053e+03 2.99147103595394856e+03 5.62040868293485624e-02
1.47262155600000000e-01 1.45004013766545867e+01 2.97697063387437765e+03 2.99147103525103239e+03 5.88806215103060623e-02
1.59534001900000000e-01 1.44318173250273727e+01 2.97703921710398890e+03 2.99147103442901607e+03 6.17060624985595468e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97657172279070346e+03 2.97657172279070346e+03 4.41043698458135833e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48943688586411689e+01 2.97657172279070346e+03 2.99146609164934443e+03 4.41043698458135833e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48943688586411689e+01 2.97657172279070346e+03 2.99146609164934443e+03 4.41043698458135833e-02
1.22718463000000000e-02 1.48916925240299083e+01 2.97657439974201134e+03 2.99146609226604141e+03 4.41043698458135416e-02
2.45436926000000000e-02 1.48834008986124466e+01 2.97658269134623652e+03 2.99146609224484882e+03 4.41043698458135555e-02
3.68155389000000000e-02 1.48695010141666621e+01 2.97659659104756247e+03 2.99146609206172934e+03 4.41043698458135000e-02
4.90873851999999999e-02 1.48500026673963994e+01 2.97661608686524687e+03 2.99146608953264331e+03 4.41043698458134376e-02
