num_ranks,grid_size,num_particles,timer,run,time_s
8,512,1073741824,scatterTimerNUFFT1,0,0.623330516
8,512,1073741824,scatterTimerNUFFT1,1,0.620937955
8,512,1073741824,scatterTimerNUFFT1,2,0.620907300
8,512,1073741824,scatterTimerNUFFT1,3,0.620863813
8,512,1073741824,scatterTimerNUFFT1,4,0.620943810
8,512,1073741824,scatterTimerNUFFT1,5,0.620921891
8,512,1073741824,scatterTimerNUFFT1,6,0.620930212
8,512,1073741824,scatterTimerNUFFT1,7,0.620907044
8,512,1073741824,scatterTimerNUFFT1,8,0.620922212
8,512,1073741824,scatterTimerNUFFT1,9,0.620939523
8,512,1073741824,FFTNUFFT1,0,0.211404046
8,512,1073741824,FFTNUFFT1,1,0.211833568
8,512,1073741824,FFTNUFFT1,2,0.211604039
8,512,1073741824,FFTNUFFT1,3,0.211664967
8,512,1073741824,FFTNUFFT1,4,0.211651495
8,512,1073741824,FFTNUFFT1,5,0.211658214
8,512,1073741824,FFTNUFFT1,6,0.211757698
8,512,1073741824,FFTNUFFT1,7,0.211712324
8,512,1073741824,FFTNUFFT1,8,0.211628264
8,512,1073741824,FFTNUFFT1,9,0.211779522
8,512,1073741824,deconvolutionNUFFT1,0,0.003156344
8,512,1073741824,deconvolutionNUFFT1,1,0.003226517
8,512,1073741824,deconvolutionNUFFT1,2,0.003272180
8,512,1073741824,deconvolutionNUFFT1,3,0.003296340
8,512,1073741824,deconvolutionNUFFT1,4,0.003301171
8,512,1073741824,deconvolutionNUFFT1,5,0.003289171
8,512,1073741824,deconvolutionNUFFT1,6,0.003282100
8,512,1073741824,deconvolutionNUFFT1,7,0.003082810
8,512,1073741824,deconvolutionNUFFT1,8,0.003305010
8,512,1073741824,deconvolutionNUFFT1,9,0.003299539
8,512,1073741824,PrecorrectionNUFFT2,0,0.003805090
8,512,1073741824,PrecorrectionNUFFT2,1,0.003796098
8,512,1073741824,PrecorrectionNUFFT2,2,0.003770660
8,512,1073741824,PrecorrectionNUFFT2,3,0.003778820
8,512,1073741824,PrecorrectionNUFFT2,4,0.003774883
8,512,1073741824,PrecorrectionNUFFT2,5,0.003791235
8,512,1073741824,PrecorrectionNUFFT2,6,0.003783267
8,512,1073741824,PrecorrectionNUFFT2,7,0.003782275
8,512,1073741824,PrecorrectionNUFFT2,8,0.003784226
8,512,1073741824,PrecorrectionNUFFT2,9,0.003775363
8,512,1073741824,PrecorrectionNUFFT2,10,0.003781794
8,512,1073741824,PrecorrectionNUFFT2,11,0.003782947
8,512,1073741824,PrecorrectionNUFFT2,12,0.003786915
8,512,1073741824,FFTNUFFT2,0,0.237660330
8,512,1073741824,FFTNUFFT2,1,0.211650695
8,512,1073741824,FFTNUFFT2,2,0.211466892
8,512,1073741824,FFTNUFFT2,3,0.211736451
8,512,1073741824,FFTNUFFT2,4,0.211569705
8,512,1073741824,FFTNUFFT2,5,0.211629127
8,512,1073741824,FFTNUFFT2,6,0.211583913
8,512,1073741824,FFTNUFFT2,7,0.211543178
8,512,1073741824,FFTNUFFT2,8,0.211717157
8,512,1073741824,FFTNUFFT2,9,0.211611433
8,512,1073741824,FFTNUFFT2,10,0.211607624
8,512,1073741824,FFTNUFFT2,11,0.211659846
8,512,1073741824,FFTNUFFT2,12,0.211610727
8,512,1073741824,GatherNUFFT2,0,0.020275617
8,512,1073741824,GatherNUFFT2,1,0.020227075
8,512,1073741824,GatherNUFFT2,2,0.021505304
8,512,1073741824,GatherNUFFT2,3,0.019842447
8,512,1073741824,GatherNUFFT2,4,0.020549400
8,512,1073741824,GatherNUFFT2,5,0.019815056
8,512,1073741824,GatherNUFFT2,6,0.019843567
8,512,1073741824,GatherNUFFT2,7,0.019812880
8,512,1073741824,GatherNUFFT2,8,0.019838352
8,512,1073741824,GatherNUFFT2,9,0.019811184
8,512,1073741824,GatherNUFFT2,10,0.021367133
8,512,1073741824,GatherNUFFT2,11,0.019817169
8,512,1073741824,GatherNUFFT2,12,0.019811888
8,512,1073741824,NativeNUFFT1,0,0.837894874
8,512,1073741824,NativeNUFFT1,1,0.836001272
8,512,1073741824,NativeNUFFT1,2,0.835785759
8,512,1073741824,NativeNUFFT1,3,0.835828511
8,512,1073741824,NativeNUFFT1,4,0.835899836
8,512,1073741824,NativeNUFFT1,5,0.835872828
8,512,1073741824,NativeNUFFT1,6,0.835971706
8,512,1073741824,NativeNUFFT1,7,0.835704578
8,512,1073741824,NativeNUFFT1,8,0.835859966
8,512,1073741824,NativeNUFFT1,9,0.836021112
8,512,1073741824,NativeNUFFT2,0,0.286103944
8,512,1073741824,NativeNUFFT2,1,0.259781646
8,512,1073741824,NativeNUFFT2,2,0.261207231
8,512,1073741824,NativeNUFFT2,3,0.259738512
8,512,1073741824,NativeNUFFT2,4,0.260212512
8,512,1073741824,NativeNUFFT2,5,0.259560245
8,512,1073741824,NativeNUFFT2,6,0.259653747
8,512,1073741824,NativeNUFFT2,7,0.259566261
8,512,1073741824,NativeNUFFT2,8,0.259696017
8,512,1073741824,NativeNUFFT2,9,0.259733009
8,512,1073741824,NativeNUFFT2,10,0.261236158
8,512,1073741824,NativeNUFFT2,11,0.259637524
8,512,1073741824,NativeNUFFT2,12,0.259602804
