                      ranks  Wall tot
=====================================
mainTimer...........    256     8.858

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    256     8.858     8.858     8.858
particlesCreation...    256         0         0         0
dumpData............    256   0.08152   0.04337   0.06351
kick................    256 0.0006632 0.0002933 0.0004939
drift...............    256 9.603e-05  4.41e-05 6.973e-05
initializeShapeFunc.    256         0         0         0
findInternal........    256         0         0         0
findPeriodic........    256         0         0         0
NativeNUFFT::init...    256         0         0         0
particleBC..........    256 0.0001637 8.435e-05 0.0001229
updateParticle......    256     1.329    0.6008    0.9674
locateParticles.....    256   0.04377     0.035   0.03919
sendPreprocess......    256   0.01301  0.003958  0.008705
particleSend........    256   0.01583   0.01248   0.01389
particleRecv........    256 0.0007972 0.0004273 0.0005154
particleDestroy.....    256   0.04447   0.03336   0.03751
ScatterPIFNUFFT.....    256     3.303     2.563     2.941
NativeNUFFT1........    256     3.291     2.552     2.929
scatterTimerNUFFT1..    256     1.736    0.9057      1.29
binSort.............    256    0.1862    0.1488    0.1664
binComputeKeys......    256   0.01833   0.01409   0.01603
binSortByKey........    256    0.1594    0.1271    0.1424
binComputeOffsets...    256  0.009013  0.007082  0.007954
FFTNUFFT1...........    256     1.767     1.548     1.635
TwiddleAdd..........    256 0.0006085 0.0003282 0.0004503
subFFTs.............    256     1.766     1.547     1.634
deconvolutionNUFFT1.    256  0.003983  0.003829  0.003908
GatherPIFNUFFT......    256     4.876     4.843     4.861
NativeNUFFT2........    256     4.866     4.833     4.851
PrecorrectionNUFFT2.    256   0.04071   0.03209   0.03632
FFTNUFFT2...........    256     4.389     4.298     4.346
subIFFTs............    256     4.381      4.29     4.338
StridedWrite........    256  0.002125   0.00104  0.001475
GatherNUFFT2........    256    0.3399    0.2484    0.2853
