                      ranks  Wall tot
=====================================
mainTimer...........    512     27.49

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    512     27.49     27.49     27.49
particlesCreation...    512         0         0         0
dumpData............    512      0.14   0.05492   0.08812
kick................    512   0.02022   0.01551   0.01776
drift...............    512   0.01005  0.007705  0.008824
initializeShapeFunc.    512         0         0         0
findInternal........    512         0         0         0
findPeriodic........    512         0         0         0
NativeNUFFT::init...    512         0         0         0
particleBC..........    512    0.0206   0.01578   0.01808
updateParticle......    512    0.1776    0.1517    0.1653
locateParticles.....    512   0.01711   0.01243    0.0139
sendPreprocess......    512   0.01912  0.004983    0.0131
particleSend........    512   0.04628   0.01634   0.02703
particleRecv........    512   0.01203  0.001674   0.00583
particleDestroy.....    512   0.05321    0.0397   0.04485
ScatterPIFNUFFT.....    512     6.775     6.652     6.702
NativeNUFFT1........    512     6.757     6.635     6.685
scatterTimerNUFFT1..    512    0.2788    0.2352    0.2583
binSort.............    512    0.2173    0.1692    0.1921
binComputeKeys......    512   0.02273   0.01754   0.02002
binSortByKey........    512    0.1869    0.1452     0.165
binComputeOffsets...    512  0.007446  0.006021   0.00669
FFTNUFFT1...........    512     6.489     6.369     6.425
TwiddleAdd..........    512  0.007723    0.0075  0.007599
subFFTs.............    512      6.48     6.361     6.417
deconvolutionNUFFT1.    512  0.001173 0.0007679 0.0007993
GatherPIFNUFFT......    512     20.54     20.43     20.48
NativeNUFFT2........    512     20.48     20.36     20.42
PrecorrectionNUFFT2.    512  0.002548  0.002384  0.002428
FFTNUFFT2...........    512     19.79     19.61     19.68
subIFFTs............    512     19.75     19.57     19.64
StridedWrite........    512   0.03257   0.03197   0.03212
GatherNUFFT2........    512    0.8366    0.6371    0.7312
