                      ranks  Wall tot
=====================================
mainTimer...........      4     1.923

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........      4     1.923     1.923     1.923
particlesCreation...      4         0         0         0
dumpData............      4   0.03423   0.03052   0.03241
kick................      4 0.0004516 0.0004026 0.0004157
drift...............      4 8.192e-05 6.867e-05 7.489e-05
initializeShapeFunc.      4         0         0         0
findInternal........      4         0         0         0
findPeriodic........      4         0         0         0
NativeNUFFT::init...      4         0         0         0
particleBC..........      4 8.963e-05  8.14e-05  8.48e-05
updateParticle......      4   0.05362   0.05338   0.05351
locateParticles.....      4   0.03397   0.03396   0.03396
sendPreprocess......      4 0.0007917 0.0007575 0.0007756
particleSend........      4  0.002385   0.00237  0.002381
particleRecv........      4 8.707e-05 8.189e-05 8.479e-05
particleDestroy.....      4   0.01359   0.01316   0.01337
ScatterPIFNUFFT.....      4      0.51    0.5069    0.5086
NativeNUFFT1........      4    0.4975    0.4945    0.4961
scatterTimerNUFFT1..      4    0.1935    0.1923    0.1929
binSort.............      4    0.1668    0.1647    0.1662
binComputeKeys......      4    0.0161   0.01594   0.01601
binSortByKey........      4    0.1425    0.1409     0.142
binComputeOffsets...      4  0.008121  0.007745  0.007977
FFTNUFFT1...........      4    0.3012    0.2971    0.2993
TwiddleAdd..........      4 0.0005114  0.000366  0.000442
subFFTs.............      4    0.3002    0.2963    0.2985
deconvolutionNUFFT1.      4  0.003953  0.003905   0.00393
GatherPIFNUFFT......      4     1.305     1.301     1.303
NativeNUFFT2........      4     1.293      1.29     1.292
PrecorrectionNUFFT2.      4   0.03651   0.03633   0.03645
FFTNUFFT2...........      4    0.8877    0.8831    0.8851
subIFFTs............      4      0.88    0.8756    0.8776
StridedWrite........      4  0.001831  0.001112  0.001421
GatherNUFFT2........      4    0.1878    0.1835     0.186
