num_ranks,grid_size,num_particles,timer,run,time_s
256,512,1073741824,scatterTimerNUFFT1,0,0.021909715
256,512,1073741824,scatterTimerNUFFT1,1,0.021889875
256,512,1073741824,scatterTimerNUFFT1,2,0.021926291
256,512,1073741824,scatterTimerNUFFT1,3,0.021867060
256,512,1073741824,scatterTimerNUFFT1,4,0.025432488
256,512,1073741824,scatterTimerNUFFT1,5,0.021895572
256,512,1073741824,scatterTimerNUFFT1,6,0.021953042
256,512,1073741824,scatterTimerNUFFT1,7,0.021876243
256,512,1073741824,scatterTimerNUFFT1,8,0.021858004
256,512,1073741824,scatterTimerNUFFT1,9,0.021938066
256,512,1073741824,FFTNUFFT1,0,0.045757836
256,512,1073741824,FFTNUFFT1,1,0.040603301
256,512,1073741824,FFTNUFFT1,2,0.025938874
256,512,1073741824,FFTNUFFT1,3,0.028107386
256,512,1073741824,FFTNUFFT1,4,0.026441644
256,512,1073741824,FFTNUFFT1,5,0.027049752
256,512,1073741824,FFTNUFFT1,6,0.029507600
256,512,1073741824,FFTNUFFT1,7,0.027956607
256,512,1073741824,FFTNUFFT1,8,0.030812361
256,512,1073741824,FFTNUFFT1,9,0.025895228
256,512,1073741824,deconvolutionNUFFT1,0,0.000059806
256,512,1073741824,deconvolutionNUFFT1,1,0.000060575
256,512,1073741824,deconvolutionNUFFT1,2,0.000060158
256,512,1073741824,deconvolutionNUFFT1,3,0.000060255
256,512,1073741824,deconvolutionNUFFT1,4,0.000059839
256,512,1073741824,deconvolutionNUFFT1,5,0.000062334
256,512,1073741824,deconvolutionNUFFT1,6,0.000060606
256,512,1073741824,deconvolutionNUFFT1,7,0.000061502
256,512,1073741824,deconvolutionNUFFT1,8,0.000086909
256,512,1073741824,deconvolutionNUFFT1,9,0.000061598
256,512,1073741824,PrecorrectionNUFFT2,0,0.000060190
256,512,1073741824,PrecorrectionNUFFT2,1,0.000073438
256,512,1073741824,PrecorrectionNUFFT2,2,0.000072765
256,512,1073741824,PrecorrectionNUFFT2,3,0.000072318
256,512,1073741824,PrecorrectionNUFFT2,4,0.000071294
256,512,1073741824,PrecorrectionNUFFT2,5,0.000071966
256,512,1073741824,PrecorrectionNUFFT2,6,0.000072222
256,512,1073741824,PrecorrectionNUFFT2,7,0.000071710
256,512,1073741824,PrecorrectionNUFFT2,8,0.000073182
256,512,1073741824,PrecorrectionNUFFT2,9,0.000071806
256,512,1073741824,PrecorrectionNUFFT2,10,0.000071614
256,512,1073741824,PrecorrectionNUFFT2,11,0.000070814
256,512,1073741824,PrecorrectionNUFFT2,12,0.000072574
256,512,1073741824,FFTNUFFT2,0,1.293458039
256,512,1073741824,FFTNUFFT2,1,0.059753418
256,512,1073741824,FFTNUFFT2,2,0.027194741
256,512,1073741824,FFTNUFFT2,3,0.029110524
256,512,1073741824,FFTNUFFT2,4,0.027800227
256,512,1073741824,FFTNUFFT2,5,0.025372522
256,512,1073741824,FFTNUFFT2,6,0.027619688
256,512,1073741824,FFTNUFFT2,7,0.025475912
256,512,1073741824,FFTNUFFT2,8,0.024374633
256,512,1073741824,FFTNUFFT2,9,0.025227984
256,512,1073741824,FFTNUFFT2,10,0.027208148
256,512,1073741824,FFTNUFFT2,11,0.027095192
256,512,1073741824,FFTNUFFT2,12,0.026854079
256,512,1073741824,GatherNUFFT2,0,0.056900384
256,512,1073741824,GatherNUFFT2,1,0.002930792
256,512,1073741824,GatherNUFFT2,2,0.005711957
256,512,1073741824,GatherNUFFT2,3,0.002667376
256,512,1073741824,GatherNUFFT2,4,0.002825484
256,512,1073741824,GatherNUFFT2,5,0.005026154
256,512,1073741824,GatherNUFFT2,6,0.002991719
256,512,1073741824,GatherNUFFT2,7,0.003233088
256,512,1073741824,GatherNUFFT2,8,0.002598099
256,512,1073741824,GatherNUFFT2,9,0.002576371
256,512,1073741824,GatherNUFFT2,10,0.002688976
256,512,1073741824,GatherNUFFT2,11,0.002631250
256,512,1073741824,GatherNUFFT2,12,0.002636210
256,512,1073741824,NativeNUFFT1,0,0.067729277
256,512,1073741824,NativeNUFFT1,1,0.062555447
256,512,1073741824,NativeNUFFT1,2,0.047926858
256,512,1073741824,NativeNUFFT1,3,0.050037517
256,512,1073741824,NativeNUFFT1,4,0.051937011
256,512,1073741824,NativeNUFFT1,5,0.049009130
256,512,1073741824,NativeNUFFT1,6,0.051523200
256,512,1073741824,NativeNUFFT1,7,0.049896752
256,512,1073741824,NativeNUFFT1,8,0.052760698
256,512,1073741824,NativeNUFFT1,9,0.047896620
256,512,1073741824,NativeNUFFT2,0,1.351163935
256,512,1073741824,NativeNUFFT2,1,0.063507131
256,512,1073741824,NativeNUFFT2,2,0.033731473
256,512,1073741824,NativeNUFFT2,3,0.032603188
256,512,1073741824,NativeNUFFT2,4,0.031446551
256,512,1073741824,NativeNUFFT2,5,0.031219868
256,512,1073741824,NativeNUFFT2,6,0.031427479
256,512,1073741824,NativeNUFFT2,7,0.029527855
256,512,1073741824,NativeNUFFT2,8,0.027795588
256,512,1073741824,NativeNUFFT2,9,0.028626538
256,512,1073741824,NativeNUFFT2,10,0.030745739
256,512,1073741824,NativeNUFFT2,11,0.030542994
256,512,1073741824,NativeNUFFT2,12,0.030307255
