                      ranks  Wall tot
=====================================
mainTimer...........    512     6.339

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    512     6.339     6.339     6.339
particlesCreation...    512         0         0         0
dumpData............    512   0.09392   0.03915   0.06788
kick................    512 0.0004253 0.0001698 0.0002808
drift...............    512 0.0001163 4.457e-05 6.543e-05
initializeShapeFunc.    512         0         0         0
findInternal........    512         0         0         0
findPeriodic........    512         0         0         0
NativeNUFFT::init...    512         0         0         0
particleBC..........    512 0.0001691 8.284e-05 0.0001224
updateParticle......    512     1.103    0.3078    0.5526
locateParticles.....    512   0.02921   0.01893   0.02119
sendPreprocess......    512   0.02549   0.01518   0.02316
particleSend........    512   0.01479   0.01127   0.01241
particleRecv........    512   0.03444 0.0006715  0.002741
particleDestroy.....    512   0.02517   0.01886   0.02133
ScatterPIFNUFFT.....    512     2.739     1.936     2.489
NativeNUFFT1........    512     2.728     1.927      2.48
scatterTimerNUFFT1..    512     1.696    0.8716     1.316
binSort.............    512    0.1006     0.079   0.08896
binComputeKeys......    512  0.009495   0.00726  0.008291
binSortByKey........    512   0.08587   0.06748   0.07599
binComputeOffsets...    512  0.005387  0.004053  0.004595
FFTNUFFT1...........    512     1.565    0.8741     1.162
TwiddleAdd..........    512 0.0005778 0.0002879 0.0004019
subFFTs.............    512     1.565    0.8734     1.161
deconvolutionNUFFT1.    512  0.002329  0.001967  0.002034
GatherPIFNUFFT......    512     3.242     3.181     3.214
NativeNUFFT2........    512     3.234     3.173     3.206
PrecorrectionNUFFT2.    512    0.0208   0.01607   0.01831
FFTNUFFT2...........    512     2.549     2.472     2.514
subIFFTs............    512     2.544     2.467     2.509
StridedWrite........    512  0.002162 0.0009303  0.001315
GatherNUFFT2........    512     0.244     0.178     0.204
