num_ranks,grid_size,num_particles,transform_type,run_index,time_ms
8,512,1073741824,type1,0,4436.052953
8,512,1073741824,type1,1,4435.526674
8,512,1073741824,type1,2,4435.860111
8,512,1073741824,type1,3,4435.902561
8,512,1073741824,type1,4,4436.012737
8,512,1073741824,type1,5,4433.992479
8,512,1073741824,type1,6,4433.033049
8,512,1073741824,type1,7,4433.387617
8,512,1073741824,type1,8,4436.058525
8,512,1073741824,type1,9,4436.361980
8,512,1073741824,type2,0,856.739822
8,512,1073741824,type2,1,856.498592
8,512,1073741824,type2,2,856.368965
8,512,1073741824,type2,3,856.334960
8,512,1073741824,type2,4,855.494090
8,512,1073741824,type2,5,855.396982
8,512,1073741824,type2,6,857.655325
8,512,1073741824,type2,7,856.282209
8,512,1073741824,type2,8,856.620243
8,512,1073741824,type2,9,856.955984
