                      ranks  Wall tot
=====================================
mainTimer...........    512     4.228

                      ranks  Wall max  Wall min  Wall avg
=========================================================
mainTimer...........    512     4.228     4.228     4.228
particlesCreation...    512         0         0         0
dumpData............    512   0.02959    0.0188    0.0241
kick................    512  0.002812  0.002174  0.002474
drift...............    512  0.001422  0.001108  0.001262
initializeShapeFunc.    512         0         0         0
findInternal........    512         0         0         0
findPeriodic........    512         0         0         0
NativeNUFFT::init...    512         0         0         0
particleBC..........    512  0.002778  0.002195  0.002472
updateParticle......    512   0.06101   0.04942   0.05163
locateParticles.....    512    0.0044  0.003752  0.003977
sendPreprocess......    512  0.008023  0.006191  0.007121
particleSend........    512   0.01926   0.01142   0.01189
particleRecv........    512  0.001399 0.0007985  0.000901
particleDestroy.....    512   0.01146  0.007845  0.009112
ScatterPIFNUFFT.....    512     1.105     1.085     1.097
NativeNUFFT1........    512     1.098     1.078      1.09
scatterTimerNUFFT1..    512    0.1591    0.1381    0.1485
binSort.............    512   0.03864   0.03151   0.03493
binComputeKeys......    512  0.003653  0.002981  0.003298
binSortByKey........    512   0.03227   0.02603   0.02903
binComputeOffsets...    512  0.002367  0.002058  0.002179
FFTNUFFT1...........    512    0.9508    0.9248     0.941
TwiddleAdd..........    512  0.002149  0.001591  0.001651
subFFTs.............    512    0.9488    0.9228     0.939
deconvolutionNUFFT1.    512  0.000333  0.000253 0.0002758
GatherPIFNUFFT......    512     3.045     3.029     3.036
NativeNUFFT2........    512     3.031     3.017     3.023
PrecorrectionNUFFT2.    512 0.0009818 0.0008507 0.0008937
FFTNUFFT2...........    512     2.773     2.738     2.756
subIFFTs............    512     2.767     2.732     2.749
StridedWrite........    512  0.004943  0.004585  0.004739
GatherNUFFT2........    512    0.2852    0.2492    0.2665
