time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48823471881264346e+01 2.97663293140716769e+03 2.99151527859529415e+03 1.18446754919266567e-01
1.22718463000000000e-02 1.48795807276826793e+01 2.97663569722604143e+03 2.99151527795372431e+03 1.21887195726499475e-01
2.45436926000000000e-02 1.48712022083485795e+01 2.97664407519234737e+03 2.99151527740069605e+03 1.25366106107736075e-01
3.68155389000000000e-02 1.48572200253305269e+01 2.97665805672191118e+03 2.99151527674724184e+03 1.28879318390717951e-01
4.90873851999999999e-02 1.48376484038696841e+01 2.97667762889900450e+03 2.99151527730287398e+03 1.32423374921787268e-01
6.13592314999999999e-02 1.48125017473736147e+01 2.97670277511743143e+03 2.99151527686480495e+03 1.35996064745192935e-01
7.36310777999999999e-02 1.47818002979171261e+01 2.97673347355854821e+03 2.99151527385646523e+03 1.39594203667313094e-01
8.59029240999999999e-02 1.47455749381295789e+01 2.97676969823137370e+03 2.99151527316950342e+03 1.43216117057921533e-01
9.81747703999999999e-02 1.47038495190681733e+01 2.97681142244054581e+03 2.99151527195961398e+03 1.46860868192544541e-01
1.10446616700000000e-01 1.46566569971622442e+01 2.97685861292981872e+03 2.99151526992698109e+03 1.50526088401083197e-01
1.22718463000000000e-01 1.46040392205577252e+01 2.97691122742618518e+03 2.99151526664674293e+03 1.54208828496635586e-01
1.34990309300000000e-01 1.45460426976398960e+01 2.97696922246840359e+03 2.99151526516604326e+03 1.57907512555254426e-01
1.47262155600000000e-01 1.44827119149815093e+01 2.97703254959791502e+03 2.99151526151289636e+03 1.61620715737970266e-01
1.59534001900000000e-01 1.44141027261502348e+01 2.97710115534368424e+03 2.99151525806983454e+03 1.65346778305595299e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97663293140716769e+03 2.97663293140716769e+03 1.18446754919266581e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48773915180344574e+01 2.97663293140716769e+03 2.99151032292520222e+03 1.18446754919266581e-01
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48773915180344574e+01 2.97663293140716769e+03 2.99151032292520222e+03 1.18446754919266581e-01
1.22718463000000000e-02 1.48746244000593606e+01 2.97663569840000628e+03 2.99151032280006575e+03 1.18446754919266692e-01
2.45436926000000000e-02 1.48662472022210448e+01 2.97664407508854447e+03 2.99151032229076554e+03 1.18446754919266581e-01
