time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48993272502030560e+01 2.97657172279070301e+03 2.99147105004090599e+03 4.41043698458136041e-02
1.22718463000000000e-02 1.48966497491041778e+01 2.97657439945233273e+03 2.99147104920143693e+03 4.34733593733371768e-02
2.45436926000000000e-02 1.48883582413609084e+01 2.97658269109593857e+03 2.99147104933729952e+03 4.32191486595870505e-02
3.68155389000000000e-02 1.48744556826863992e+01 2.97659659330297109e+03 2.99147104898565749e+03 4.33481388356976305e-02
4.90873851999999999e-02 1.48549541333433410e+01 2.97661609234497428e+03 2.99147104647831748e+03 4.38563182157946166e-02
6.13592314999999999e-02 1.48298753793334921e+01 2.97664117119168895e+03 2.99147104657102227e+03 4.47307730093611175e-02
7.36310777999999999e-02 1.47992340538751463e+01 2.97667181063840280e+03 2.99147104469227816e+03 4.59504115048371617e-02
8.59029240999999999e-02 1.47630606400378532e+01 2.97670798275864763e+03 2.99147104339868565e+03 4.74873303219027210e-02
9.81747703999999999e-02 1.47213854492697696e+01 2.97674965697780772e+03 2.99147104242707746e+03 4.93111416646262388e-02
1.10446616700000000e-01 1.46742405717531206e+01 2.97679679967431002e+03 2.99147104024606324e+03 5.13916792372606096e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 0.00000000000000000e+00 2.97657172279070301e+03 2.97657172279070301e+03 4.41043698458136110e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48943688586411724e+01 2.97657172279070301e+03 2.99146609164934398e+03 4.41043698458136110e-02
time, Potential energy, Kinetic energy, Total energy Total Momentum
0.00000000000000000e+00 1.48943688586411724e+01 2.97657172279070301e+03 2.99146609164934398e+03 4.41043698458136110e-02
1.22718463000000000e-02 1.48916925240299065e+01 2.97657439974201134e+03 2.99146609226604141e+03 4.41043698458135625e-02
2.45436926000000000e-02 1.48834008986124484e+01 2.97658269134623652e+03 2.99146609224484882e+03 4.41043698458137082e-02
